return_period,median,LB,RB,group
870,401.4285714285743,-152.7592386250353,1284.7352433932238,base
880,401.50759442226536,-153.01518884452886,1286.0698891859065,base
890,401.78055729166863,-153.5611145833345,1287.2982220982176,base
900,402.05168507239523,-153.66260064188916,1288.3890844305033,base
910,401.9647039865913,-153.39327541516283,1288.9277348839587,base
920,401.7399897263431,-153.12572113481926,1289.4628434446486,base
930,402.1387108023873,-152.85990708412373,1289.9944715460388,base
940,401.7508479613971,-152.59580340283537,1290.5226789086146,base
950,401.3572144388645,-152.33338105448183,1291.0475236053226,base
960,402.0315730024322,-152.07261179522266,1291.569062123839,base
970,402.93857578098687,-151.81346814420885,1292.0873494258703,base
980,403.8399825420702,-151.55592335532674,1292.6024390036318,base
990,404.28571428571195,-151.42857142857338,1292.8571428571431,base
1000,404.28571428571104,-151.42857142857247,1292.8571428571431,base
10,-21.818510237667116,-102.12185332115962,0.0,steep
20,-61.68576115142731,-182.27993519443007,0.0,steep
30,-108.20839057269517,-255.35067453692773,2.2746650137261,steep
40,-124.12180622981501,-295.09117732132506,24.945510552269134,steep
50,-125.56943478190337,-315.7064187307213,48.944666033612066,steep
60,-103.76025917366042,-306.7755883338005,93.67469628202443,steep
70,-73.19087957201816,-288.07707504574637,145.40220567748702,steep
80,-46.82856189994072,-277.18141125874604,196.04922566364735,steep
90,-21.513452290137593,-263.3332560993547,244.1754463034809,steep
100,0.6714896004685897,-251.84473415325186,286.3373720044176,steep
110,28.181555103213782,-234.0673635959647,328.7136657596461,steep
120,53.09357162167373,-218.44922042056044,366.85957190537454,steep
130,73.98478551819358,-207.64910423164463,406.77533686377734,steep
140,94.40982869780862,-195.72880044034764,439.24118678467676,steep
150,114.17739640373293,-183.3599551144083,468.5803589068113,steep
160,134.5978830747316,-173.27934055710818,497.05929576787776,steep
170,153.88102493241922,-162.72553638636634,525.5695913997961,steep
180,171.67648142273697,-153.04440702987586,555.7259564041524,steep
190,188.00080422889027,-145.81055728746094,582.4158180477789,steep
200,202.69710045204863,-140.6806252244473,607.7831007728402,steep
210,216.43771044004063,-135.9762892800306,631.9159319632051,steep
220,229.55941774038592,-131.17201613630002,654.8957164979312,steep
230,242.55124340101145,-124.77290646089796,677.0619703032088,steep
240,253.80391276025784,-122.88723765473036,696.640556999317,steep
250,264.3296684681251,-120.48521091001224,714.8237648157332,steep
260,274.33955014238654,-116.14840283976876,731.234438069485,steep
270,283.79424293924103,-112.19606329891484,746.949065135969,steep
280,292.497243314182,-108.37007394403689,762.005280485753,steep
290,300.7656669723806,-104.34470252247684,776.4382521909479,steep
300,308.0507534047149,-101.54938710334818,790.2808275135405,steep
310,316.3211568211318,-99.8945309276803,803.5997031657741,steep
320,323.5354418409456,-97.57851173356266,816.426699000674,steep
330,330.02820622032345,-96.43226235765133,828.7181622927604,steep
340,337.09002216100725,-96.15581663300348,840.385261648778,steep
350,341.640230767651,-95.5241732470788,850.6969984306318,steep
360,347.45054846921175,-96.32129704217755,860.598044140546,steep
370,352.8752900160539,-95.25668451398315,870.1073552774118,steep
380,358.03858205842675,-95.01048950624181,879.2427616911891,steep
390,362.0614877078999,-95.31020990166985,888.0210429641784,steep
400,366.46119592225705,-96.18815149611441,896.4579999708465,steep
410,370.0396545126782,-98.30116721050808,904.6953747410869,steep
420,372.81318142919145,-100.5934894527163,913.1421337465567,steep
430,376.3246343808305,-103.05047295989196,921.2777693890903,steep
440,379.3567396951464,-105.6621458716895,929.1170978551697,steep
450,381.78310152420727,-108.15818228620036,936.2870064776039,steep
460,383.6146602759393,-110.39675409387381,942.7992153726541,steep
470,386.6206516009006,-112.60628235784222,949.2269339587424,steep
480,390.68224548270905,-114.78775070240087,955.9720326017966,steep
490,392.2417266018258,-114.59342241337252,963.0225967189533,steep
500,394.835961019686,-113.62610823153273,969.987258828198,steep
510,397.1933790911414,-115.64537235250486,976.8687544598029,steep
520,399.62038703057715,-118.66800607819573,983.669680342608,steep
530,402.22543099677796,-121.65592769008231,990.3925039693524,steep
540,404.0718388762666,-124.6101802972662,997.0395723355157,steep
550,405.8978243211286,-127.53175700904353,1003.613119937015,steep
560,407.90113433735405,-129.67849945366015,1009.0082052195842,steep
570,411.83228721630667,-130.92932082423658,1014.1901794691134,steep
580,412.94589170103745,-133.55520544306955,1019.4913632670923,steep
590,414.63423047199694,-135.77294663731163,1024.7411998741973,steep
600,415.55693172768906,-136.9855031562597,1029.9378706696841,steep
610,418.35438326886924,-138.18598378458228,1035.0827876482076,steep
620,420.29685790623716,-139.37470400057418,1040.1773028596012,steep
630,423.3241033161835,-140.55196610444182,1045.2227118761784,steep
640,426.263895193033,-140.46150667567917,1050.220257007671,steep
650,427.9141862858196,-140.13144845712168,1055.1711302860317,steep
660,429.67258098681486,-139.8044253935459,1060.0764762396661,steep
670,431.8621707235129,-139.4803641778435,1064.937394475202,steep
680,433.81351479909927,-139.9183140274804,1069.7549420824444,steep
690,435.85840812784954,-141.51004529244483,1074.530135877335,steep
700,438.5727529790429,-143.0721538977573,1079.2639544958479,steep
710,440.0076717125785,-142.91570770259568,1083.957340350741,steep
720,442.21433992482434,-143.33996214843,1088.8043291785248,steep
730,444.2322542044226,-144.10916409988658,1093.727221667847,steep
740,446.52095749177033,-144.87206519566962,1098.6097886808566,steep
750,448.0732081997953,-145.62880121952048,1103.452899233498,steep
760,450.4369359439679,-146.37950326329383,1108.257392313642,steep
770,451.75013438753786,-147.1242979484855,1112.9808059478846,steep
780,454.6034854141726,-147.86330763459273,1115.6412408178712,steep
790,456.63196147648296,-148.59665061520082,1118.2812755480577,steep
800,458.7905931210139,-149.32444130269732,1120.9013220230463,steep
810,461.10211024005366,-150.09358080479524,1125.0332890958107,steep
820,463.3965571981885,-151.5276101536292,1129.1919742074301,steep
830,463.5414138417641,-152.95117820147016,1133.320321546168,steep
840,463.8882955392719,-154.36448601546226,1137.4189142067435,steep
850,465.29153798111065,-155.1375128685554,1141.48831728808,steep
860,467.4119557952181,-154.99817626974846,1145.5290786534651,steep
870,469.47048678644705,-154.85980899401102,1149.5417296498727,steep
880,471.58661741595824,-155.07799673667841,1153.4477627958122,steep
890,472.1325431547634,-156.16984821428605,1157.1327615327464,steep
900,472.78630091056493,-157.25435933720019,1160.7929865725787,steep
910,474.4022522709256,-158.3316602441091,1164.4288771333936,steep
920,476.00757795298887,-159.4018773654852,1168.0408599180387,steep
930,477.6024622571631,-160.23671312460507,1171.629349602426,steep
940,479.187084344891,-160.36876496524835,1175.1947492998147,steep
950,480.76161843501313,-160.49997613942602,1178.7374510025925,steep
960,481.72323241670347,-160.63036076905607,1182.25783600258,steep
970,482.8275603470124,-160.75993259456388,1185.7562752912904,steep
980,484.75914626361873,-160.88870498900357,1189.2331299411812,steep
990,486.67893600143816,-161.0166909715235,1192.688751469253,steep
1000,488.48874340433395,-161.14390322020242,1196.12348218356,steep
