step,count_action_fam,count_floodplain_fam,risk_averse,seed
44,21,429,0.7,1161
45,33,429,0.7,1161
46,30,430,0.7,1161
47,26,431,0.7,1161
48,23,433,0.7,1161
49,31,434,0.7,1161
50,39,432,0.7,1161
0,0,414,0.3,1162
1,25,405,0.3,1162
2,32,399,0.3,1162
3,30,393,0.3,1162
4,35,389,0.3,1162
5,32,391,0.3,1162
6,25,391,0.3,1162
7,32,397,0.3,1162
8,29,395,0.3,1162
9,28,403,0.3,1162
10,24,405,0.3,1162
11,22,403,0.3,1162
12,27,402,0.3,1162
13,27,404,0.3,1162
14,38,405,0.3,1162
15,39,407,0.3,1162
16,29,412,0.3,1162
17,36,412,0.3,1162
18,31,417,0.3,1162
19,23,416,0.3,1162
20,25,412,0.3,1162
21,23,411,0.3,1162
22,37,413,0.3,1162
23,28,419,0.3,1162
24,43,420,0.3,1162
25,32,420,0.3,1162
26,24,417,0.3,1162
27,23,415,0.3,1162
28,30,417,0.3,1162
29,39,422,0.3,1162
30,23,421,0.3,1162
31,29,424,0.3,1162
32,30,421,0.3,1162
33,36,421,0.3,1162
34,22,423,0.3,1162
35,36,426,0.3,1162
36,36,421,0.3,1162
37,37,416,0.3,1162
38,31,418,0.3,1162
39,23,417,0.3,1162
40,27,416,0.3,1162
41,27,415,0.3,1162
42,21,415,0.3,1162
43,32,417,0.3,1162
44,19,418,0.3,1162
45,31,416,0.3,1162
46,37,403,0.3,1162
47,80,349,0.3,1162
48,59,321,0.3,1162
49,57,295,0.3,1162
50,62,278,0.3,1162
0,0,414,0.7,1162
1,25,405,0.7,1162
2,32,399,0.7,1162
3,30,393,0.7,1162
4,35,389,0.7,1162
5,32,391,0.7,1162
6,25,391,0.7,1162
7,32,397,0.7,1162
8,29,395,0.7,1162
9,28,403,0.7,1162
10,24,405,0.7,1162
11,22,403,0.7,1162
12,27,402,0.7,1162
13,27,404,0.7,1162
14,38,405,0.7,1162
15,39,407,0.7,1162
16,29,412,0.7,1162
17,36,412,0.7,1162
18,31,417,0.7,1162
19,23,416,0.7,1162
20,25,412,0.7,1162
21,23,411,0.7,1162
22,37,413,0.7,1162
23,28,419,0.7,1162
24,43,420,0.7,1162
25,32,420,0.7,1162
26,24,417,0.7,1162
27,23,415,0.7,1162
28,30,417,0.7,1162
29,39,422,0.7,1162
30,23,421,0.7,1162
31,29,424,0.7,1162
32,30,421,0.7,1162
33,36,421,0.7,1162
34,22,423,0.7,1162
35,36,426,0.7,1162
36,36,421,0.7,1162
37,37,416,0.7,1162
38,31,418,0.7,1162
39,23,417,0.7,1162
40,27,416,0.7,1162
41,27,415,0.7,1162
42,21,415,0.7,1162
43,32,417,0.7,1162
44,19,418,0.7,1162
45,31,416,0.7,1162
46,37,403,0.7,1162
47,33,392,0.7,1162
48,26,383,0.7,1162
49,28,372,0.7,1162
50,33,365,0.7,1162
0,0,420,0.3,1163
1,27,410,0.3,1163
2,30,405,0.3,1163
3,33,396,0.3,1163
4,31,392,0.3,1163
5,38,392,0.3,1163
6,32,395,0.3,1163
7,31,395,0.3,1163
8,22,398,0.3,1163
9,27,402,0.3,1163
10,31,403,0.3,1163
11,31,406,0.3,1163
12,43,407,0.3,1163
13,32,412,0.3,1163
14,26,409,0.3,1163
15,36,409,0.3,1163
16,26,408,0.3,1163
17,33,408,0.3,1163
18,23,409,0.3,1163
19,38,411,0.3,1163
20,36,409,0.3,1163
21,34,407,0.3,1163
22,30,412,0.3,1163
23,29,414,0.3,1163
24,30,411,0.3,1163
25,27,411,0.3,1163
26,24,413,0.3,1163
27,32,414,0.3,1163
28,31,415,0.3,1163
29,39,412,0.3,1163
30,25,411,0.3,1163
31,29,409,0.3,1163
32,26,409,0.3,1163
33,29,412,0.3,1163
34,21,411,0.3,1163
35,29,409,0.3,1163
36,30,413,0.3,1163
37,33,413,0.3,1163
38,25,412,0.3,1163
39,24,411,0.3,1163
40,29,415,0.3,1163
41,39,417,0.3,1163
42,29,414,0.3,1163
43,26,414,0.3,1163
44,32,413,0.3,1163
45,35,413,0.3,1163
46,26,415,0.3,1163
47,27,413,0.3,1163
48,37,414,0.3,1163
49,26,414,0.3,1163
50,36,414,0.3,1163
0,0,420,0.7,1163
1,27,410,0.7,1163
2,30,405,0.7,1163
3,33,396,0.7,1163
4,31,392,0.7,1163
5,38,392,0.7,1163
6,32,395,0.7,1163
7,31,395,0.7,1163
8,22,398,0.7,1163
9,27,402,0.7,1163
10,31,403,0.7,1163
11,31,406,0.7,1163
12,43,407,0.7,1163
13,32,412,0.7,1163
14,26,409,0.7,1163
15,36,409,0.7,1163
16,26,408,0.7,1163
17,33,408,0.7,1163
18,23,409,0.7,1163
19,38,411,0.7,1163
20,36,409,0.7,1163
21,34,407,0.7,1163
22,30,412,0.7,1163
23,29,414,0.7,1163
24,30,411,0.7,1163
25,27,411,0.7,1163
26,24,413,0.7,1163
27,32,414,0.7,1163
28,31,415,0.7,1163
29,39,412,0.7,1163
30,25,411,0.7,1163
31,29,409,0.7,1163
32,26,409,0.7,1163
33,29,412,0.7,1163
34,21,411,0.7,1163
35,29,409,0.7,1163
36,30,413,0.7,1163
37,33,413,0.7,1163
38,25,412,0.7,1163
39,24,411,0.7,1163
40,29,415,0.7,1163
41,39,417,0.7,1163
42,29,414,0.7,1163
43,26,414,0.7,1163
44,32,413,0.7,1163
45,35,413,0.7,1163
46,26,415,0.7,1163
47,27,413,0.7,1163
48,37,414,0.7,1163
49,26,414,0.7,1163
50,36,414,0.7,1163
0,0,429,0.3,1164
1,30,418,0.3,1164
2,32,406,0.3,1164
3,35,394,0.3,1164
4,31,389,0.3,1164
5,25,393,0.3,1164
6,32,390,0.3,1164
7,30,390,0.3,1164
8,32,394,0.3,1164
9,31,391,0.3,1164
10,25,392,0.3,1164
11,30,391,0.3,1164
12,21,395,0.3,1164
13,29,394,0.3,1164
14,26,397,0.3,1164
15,32,399,0.3,1164
16,23,398,0.3,1164
17,25,397,0.3,1164
18,29,401,0.3,1164
19,31,405,0.3,1164
20,26,402,0.3,1164
21,27,399,0.3,1164
22,22,400,0.3,1164
23,36,407,0.3,1164
24,32,406,0.3,1164
25,31,405,0.3,1164
26,27,408,0.3,1164
27,31,407,0.3,1164
28,31,409,0.3,1164
29,29,412,0.3,1164
30,33,413,0.3,1164
31,23,411,0.3,1164
32,35,411,0.3,1164
33,41,415,0.3,1164
34,20,416,0.3,1164
35,25,416,0.3,1164
36,21,415,0.3,1164
37,42,417,0.3,1164
38,30,416,0.3,1164
39,20,417,0.3,1164
40,25,417,0.3,1164
41,31,415,0.3,1164
42,40,413,0.3,1164
43,25,415,0.3,1164
44,33,417,0.3,1164
45,38,416,0.3,1164
46,28,415,0.3,1164
47,37,413,0.3,1164
48,30,413,0.3,1164
49,25,414,0.3,1164
50,37,414,0.3,1164
0,0,429,0.7,1164
1,30,418,0.7,1164
2,32,406,0.7,1164
3,35,394,0.7,1164
4,31,389,0.7,1164
5,25,393,0.7,1164
6,32,390,0.7,1164
7,30,390,0.7,1164
8,32,394,0.7,1164
9,31,391,0.7,1164
10,25,392,0.7,1164
11,30,391,0.7,1164
12,21,395,0.7,1164
13,29,394,0.7,1164
14,26,397,0.7,1164
15,32,399,0.7,1164
16,23,398,0.7,1164
17,25,397,0.7,1164
18,29,401,0.7,1164
19,31,405,0.7,1164
20,26,402,0.7,1164
21,27,399,0.7,1164
22,22,400,0.7,1164
23,36,407,0.7,1164
24,32,406,0.7,1164
25,31,405,0.7,1164
26,27,408,0.7,1164
27,31,407,0.7,1164
28,31,409,0.7,1164
29,29,412,0.7,1164
30,33,413,0.7,1164
31,23,411,0.7,1164
32,35,411,0.7,1164
33,41,415,0.7,1164
34,20,416,0.7,1164
35,25,416,0.7,1164
36,21,415,0.7,1164
37,42,417,0.7,1164
38,30,416,0.7,1164
39,20,417,0.7,1164
40,25,417,0.7,1164
41,31,415,0.7,1164
42,40,413,0.7,1164
43,25,415,0.7,1164
44,33,417,0.7,1164
45,38,416,0.7,1164
46,28,415,0.7,1164
47,37,413,0.7,1164
48,30,413,0.7,1164
49,25,414,0.7,1164
50,37,414,0.7,1164
0,0,424,0.3,1165
1,27,416,0.3,1165
2,32,403,0.3,1165
3,40,398,0.3,1165
4,35,396,0.3,1165
5,26,397,0.3,1165
6,32,395,0.3,1165
7,39,395,0.3,1165
8,24,394,0.3,1165
9,26,393,0.3,1165
10,37,391,0.3,1165
11,28,393,0.3,1165
12,23,397,0.3,1165
13,38,404,0.3,1165
14,34,406,0.3,1165
15,28,406,0.3,1165
16,37,406,0.3,1165
17,30,403,0.3,1165
18,31,403,0.3,1165
19,20,402,0.3,1165
20,27,404,0.3,1165
21,36,403,0.3,1165
22,33,402,0.3,1165
23,32,408,0.3,1165
24,23,409,0.3,1165
25,25,408,0.3,1165
26,32,411,0.3,1165
27,37,409,0.3,1165
28,34,409,0.3,1165
29,34,411,0.3,1165
30,28,409,0.3,1165
31,36,397,0.3,1165
32,89,351,0.3,1165
33,89,311,0.3,1165
34,67,303,0.3,1165
35,76,291,0.3,1165
36,70,276,0.3,1165
37,65,269,0.3,1165
38,67,269,0.3,1165
39,48,267,0.3,1165
40,77,267,0.3,1165
41,76,275,0.3,1165
42,32,281,0.3,1165
43,33,290,0.3,1165
44,24,295,0.3,1165
45,29,300,0.3,1165
46,25,304,0.3,1165
47,37,308,0.3,1165
48,30,312,0.3,1165
49,37,317,0.3,1165
50,27,321,0.3,1165
0,0,424,0.7,1165
1,27,416,0.7,1165
2,32,403,0.7,1165
3,40,398,0.7,1165
4,35,396,0.7,1165
5,26,397,0.7,1165
6,32,395,0.7,1165
7,39,395,0.7,1165
8,24,394,0.7,1165
9,26,393,0.7,1165
10,37,391,0.7,1165
11,28,393,0.7,1165
12,23,397,0.7,1165
13,38,404,0.7,1165
14,34,406,0.7,1165
15,28,406,0.7,1165
16,37,406,0.7,1165
17,30,403,0.7,1165
18,31,403,0.7,1165
19,20,402,0.7,1165
20,27,404,0.7,1165
21,36,403,0.7,1165
22,33,402,0.7,1165
23,32,408,0.7,1165
24,23,409,0.7,1165
25,25,408,0.7,1165
26,32,411,0.7,1165
27,37,409,0.7,1165
28,34,409,0.7,1165
29,34,411,0.7,1165
30,28,409,0.7,1165
31,36,397,0.7,1165
32,33,383,0.7,1165
33,32,374,0.7,1165
34,30,361,0.7,1165
35,19,358,0.7,1165
36,22,355,0.7,1165
37,26,344,0.7,1165
38,27,336,0.7,1165
39,26,333,0.7,1165
40,26,330,0.7,1165
41,33,339,0.7,1165
42,39,348,0.7,1165
43,34,352,0.7,1165
44,28,356,0.7,1165
45,21,360,0.7,1165
46,28,366,0.7,1165
47,39,366,0.7,1165
48,25,368,0.7,1165
49,35,368,0.7,1165
50,33,370,0.7,1165
0,0,440,0.3,1166
1,29,429,0.3,1166
2,97,358,0.3,1166
3,79,308,0.3,1166
4,70,261,0.3,1166
5,69,221,0.3,1166
6,62,205,0.3,1166
7,61,192,0.3,1166
8,60,186,0.3,1166
9,46,180,0.3,1166
10,51,177,0.3,1166
11,52,190,0.3,1166
12,18,199,0.3,1166
13,33,210,0.3,1166
14,36,229,0.3,1166
15,25,235,0.3,1166
16,33,246,0.3,1166
17,29,254,0.3,1166
18,35,264,0.3,1166
19,34,269,0.3,1166
20,30,278,0.3,1166
21,33,287,0.3,1166
22,33,298,0.3,1166
23,26,300,0.3,1166
24,26,304,0.3,1166
25,30,311,0.3,1166
26,37,316,0.3,1166
27,28,321,0.3,1166
28,43,324,0.3,1166
29,43,332,0.3,1166
30,37,338,0.3,1166
31,37,346,0.3,1166
32,27,346,0.3,1166
33,40,351,0.3,1166
34,27,353,0.3,1166
35,34,353,0.3,1166
36,37,356,0.3,1166
37,34,359,0.3,1166
38,26,367,0.3,1166
39,33,367,0.3,1166
40,26,367,0.3,1166
41,28,367,0.3,1166
42,26,367,0.3,1166
43,23,370,0.3,1166
44,28,373,0.3,1166
45,23,372,0.3,1166
46,28,375,0.3,1166
47,28,376,0.3,1166
48,24,378,0.3,1166
49,31,381,0.3,1166
50,29,383,0.3,1166
0,0,440,0.7,1166
1,29,429,0.7,1166
2,33,417,0.7,1166
3,35,404,0.7,1166
4,21,400,0.7,1166
5,30,389,0.7,1166
6,27,380,0.7,1166
7,29,371,0.7,1166
8,35,362,0.7,1166
9,22,358,0.7,1166
10,24,348,0.7,1166
11,22,360,0.7,1166
12,24,369,0.7,1166
13,26,376,0.7,1166
14,36,383,0.7,1166
15,27,386,0.7,1166
16,33,393,0.7,1166
17,31,402,0.7,1166
18,32,404,0.7,1166
19,33,407,0.7,1166
20,31,409,0.7,1166
21,38,413,0.7,1166
22,25,415,0.7,1166
23,26,417,0.7,1166
24,31,416,0.7,1166
25,26,417,0.7,1166
26,39,414,0.7,1166
27,31,417,0.7,1166
28,36,423,0.7,1166
29,41,423,0.7,1166
30,41,417,0.7,1166
31,35,418,0.7,1166
32,35,418,0.7,1166
33,28,416,0.7,1166
34,36,418,0.7,1166
35,31,416,0.7,1166
36,26,416,0.7,1166
37,45,416,0.7,1166
38,31,416,0.7,1166
39,31,413,0.7,1166
40,27,414,0.7,1166
41,24,416,0.7,1166
42,28,417,0.7,1166
43,24,420,0.7,1166
44,24,423,0.7,1166
45,29,423,0.7,1166
46,23,422,0.7,1166
47,29,418,0.7,1166
48,27,418,0.7,1166
49,25,418,0.7,1166
50,31,418,0.7,1166
0,0,440,0.3,1167
1,34,427,0.3,1167
2,27,415,0.3,1167
3,34,413,0.3,1167
4,23,411,0.3,1167
5,30,410,0.3,1167
6,28,405,0.3,1167
7,24,409,0.3,1167
8,29,404,0.3,1167
9,38,405,0.3,1167
10,25,407,0.3,1167
11,34,406,0.3,1167
12,32,414,0.3,1167
13,33,410,0.3,1167
14,34,415,0.3,1167
15,33,420,0.3,1167
16,33,416,0.3,1167
17,29,417,0.3,1167
18,33,420,0.3,1167
19,23,416,0.3,1167
20,31,418,0.3,1167
21,29,418,0.3,1167
22,34,418,0.3,1167
23,33,419,0.3,1167
24,38,417,0.3,1167
25,32,415,0.3,1167
26,33,417,0.3,1167
27,37,419,0.3,1167
28,32,424,0.3,1167
29,33,424,0.3,1167
30,38,422,0.3,1167
31,26,423,0.3,1167
32,32,426,0.3,1167
33,24,426,0.3,1167
34,25,426,0.3,1167
35,36,422,0.3,1167
36,32,422,0.3,1167
37,35,423,0.3,1167
38,25,421,0.3,1167
39,23,419,0.3,1167
40,24,420,0.3,1167
41,32,418,0.3,1167
42,26,417,0.3,1167
43,28,420,0.3,1167
44,38,424,0.3,1167
45,25,426,0.3,1167
46,25,424,0.3,1167
47,32,420,0.3,1167
48,30,422,0.3,1167
49,23,421,0.3,1167
50,23,419,0.3,1167
0,0,440,0.7,1167
1,34,427,0.7,1167
2,27,415,0.7,1167
3,34,413,0.7,1167
4,23,411,0.7,1167
5,30,410,0.7,1167
6,28,405,0.7,1167
7,24,409,0.7,1167
8,29,404,0.7,1167
9,38,405,0.7,1167
10,25,407,0.7,1167
11,34,406,0.7,1167
12,32,414,0.7,1167
13,33,410,0.7,1167
14,34,415,0.7,1167
15,33,420,0.7,1167
16,33,416,0.7,1167
17,29,417,0.7,1167
18,33,420,0.7,1167
19,23,416,0.7,1167
20,31,418,0.7,1167
21,29,418,0.7,1167
22,34,418,0.7,1167
23,33,419,0.7,1167
24,38,417,0.7,1167
25,32,415,0.7,1167
26,33,417,0.7,1167
27,37,419,0.7,1167
28,32,424,0.7,1167
29,33,424,0.7,1167
30,38,422,0.7,1167
31,26,423,0.7,1167
32,32,426,0.7,1167
33,24,426,0.7,1167
34,25,426,0.7,1167
35,36,422,0.7,1167
36,32,422,0.7,1167
37,35,423,0.7,1167
38,25,421,0.7,1167
39,23,419,0.7,1167
40,24,420,0.7,1167
41,32,418,0.7,1167
42,26,417,0.7,1167
43,28,420,0.7,1167
44,38,424,0.7,1167
45,25,426,0.7,1167
46,25,424,0.7,1167
47,32,420,0.7,1167
48,30,422,0.7,1167
49,23,421,0.7,1167
50,23,419,0.7,1167
0,0,429,0.3,1168
1,37,419,0.3,1168
2,31,404,0.3,1168
3,33,401,0.3,1168
4,27,404,0.3,1168
5,27,398,0.3,1168
6,36,397,0.3,1168
7,18,399,0.3,1168
8,32,399,0.3,1168
9,32,403,0.3,1168
10,28,401,0.3,1168
11,23,399,0.3,1168
12,31,403,0.3,1168
13,19,402,0.3,1168
14,20,403,0.3,1168
15,25,406,0.3,1168
16,28,405,0.3,1168
17,42,412,0.3,1168
18,37,416,0.3,1168
19,42,416,0.3,1168
20,26,413,0.3,1168
21,23,415,0.3,1168
22,35,414,0.3,1168
23,30,414,0.3,1168
24,26,414,0.3,1168
25,39,415,0.3,1168
26,34,416,0.3,1168
27,27,416,0.3,1168
28,30,419,0.3,1168
29,21,420,0.3,1168
30,34,419,0.3,1168
31,29,417,0.3,1168
32,32,420,0.3,1168
33,25,419,0.3,1168
34,32,421,0.3,1168
35,28,417,0.3,1168
36,37,420,0.3,1168
37,32,416,0.3,1168
38,22,418,0.3,1168
39,26,420,0.3,1168
40,38,425,0.3,1168
41,32,423,0.3,1168
42,39,423,0.3,1168
43,30,423,0.3,1168
44,26,422,0.3,1168
45,28,426,0.3,1168
46,35,425,0.3,1168
47,22,425,0.3,1168
48,29,423,0.3,1168
49,23,423,0.3,1168
50,28,425,0.3,1168
0,0,429,0.7,1168
1,37,419,0.7,1168
2,31,404,0.7,1168
3,33,401,0.7,1168
4,27,404,0.7,1168
5,27,398,0.7,1168
6,36,397,0.7,1168
7,18,399,0.7,1168
8,32,399,0.7,1168
9,32,403,0.7,1168
10,28,401,0.7,1168
11,23,399,0.7,1168
12,31,403,0.7,1168
13,19,402,0.7,1168
14,20,403,0.7,1168
15,25,406,0.7,1168
16,28,405,0.7,1168
17,42,412,0.7,1168
18,37,416,0.7,1168
19,42,416,0.7,1168
20,26,413,0.7,1168
21,23,415,0.7,1168
22,35,414,0.7,1168
23,30,414,0.7,1168
24,26,414,0.7,1168
25,39,415,0.7,1168
26,34,416,0.7,1168
27,27,416,0.7,1168
28,30,419,0.7,1168
29,21,420,0.7,1168
30,34,419,0.7,1168
31,29,417,0.7,1168
32,32,420,0.7,1168
33,25,419,0.7,1168
34,32,421,0.7,1168
35,28,417,0.7,1168
36,37,420,0.7,1168
37,32,416,0.7,1168
38,22,418,0.7,1168
39,26,420,0.7,1168
40,38,425,0.7,1168
41,32,423,0.7,1168
42,39,423,0.7,1168
43,30,423,0.7,1168
44,26,422,0.7,1168
45,28,426,0.7,1168
46,35,425,0.7,1168
47,22,425,0.7,1168
48,29,423,0.7,1168
49,23,423,0.7,1168
50,28,425,0.7,1168
0,0,435,0.3,1169
1,31,422,0.3,1169
2,26,414,0.3,1169
3,30,404,0.3,1169
4,34,408,0.3,1169
5,29,404,0.3,1169
6,27,409,0.3,1169
7,27,407,0.3,1169
8,38,412,0.3,1169
9,29,415,0.3,1169
10,26,414,0.3,1169
11,28,409,0.3,1169
12,32,413,0.3,1169
13,22,414,0.3,1169
14,29,409,0.3,1169
15,31,411,0.3,1169
16,36,414,0.3,1169
17,29,415,0.3,1169
18,40,417,0.3,1169
19,27,416,0.3,1169
20,24,415,0.3,1169
21,33,417,0.3,1169
22,35,417,0.3,1169
23,28,418,0.3,1169
24,29,417,0.3,1169
25,27,416,0.3,1169
26,32,423,0.3,1169
27,31,417,0.3,1169
28,27,418,0.3,1169
29,37,418,0.3,1169
30,24,415,0.3,1169
31,39,416,0.3,1169
32,35,418,0.3,1169
33,38,420,0.3,1169
34,19,419,0.3,1169
35,25,421,0.3,1169
36,28,422,0.3,1169
37,25,421,0.3,1169
38,29,420,0.3,1169
39,33,423,0.3,1169
40,41,422,0.3,1169
41,25,420,0.3,1169
42,33,422,0.3,1169
43,26,423,0.3,1169
44,28,424,0.3,1169
45,26,422,0.3,1169
46,27,422,0.3,1169
47,29,421,0.3,1169
48,34,424,0.3,1169
49,25,424,0.3,1169
50,33,426,0.3,1169
0,0,435,0.7,1169
1,31,422,0.7,1169
2,26,414,0.7,1169
3,30,404,0.7,1169
4,34,408,0.7,1169
5,29,404,0.7,1169
6,27,409,0.7,1169
7,27,407,0.7,1169
8,38,412,0.7,1169
9,29,415,0.7,1169
10,26,414,0.7,1169
11,28,409,0.7,1169
12,32,413,0.7,1169
13,22,414,0.7,1169
14,29,409,0.7,1169
15,31,411,0.7,1169
16,36,414,0.7,1169
17,29,415,0.7,1169
18,40,417,0.7,1169
19,27,416,0.7,1169
20,24,415,0.7,1169
21,33,417,0.7,1169
22,35,417,0.7,1169
23,28,418,0.7,1169
24,29,417,0.7,1169
25,27,416,0.7,1169
26,32,423,0.7,1169
27,31,417,0.7,1169
28,27,418,0.7,1169
29,37,418,0.7,1169
30,24,415,0.7,1169
31,39,416,0.7,1169
32,35,418,0.7,1169
33,38,420,0.7,1169
34,19,419,0.7,1169
35,25,421,0.7,1169
36,28,422,0.7,1169
37,25,421,0.7,1169
38,29,420,0.7,1169
39,33,423,0.7,1169
40,41,422,0.7,1169
41,25,420,0.7,1169
42,33,422,0.7,1169
43,26,423,0.7,1169
44,28,424,0.7,1169
45,26,422,0.7,1169
46,27,422,0.7,1169
47,29,421,0.7,1169
48,34,424,0.7,1169
49,25,424,0.7,1169
50,33,426,0.7,1169
0,0,422,0.3,1170
1,30,415,0.3,1170
2,32,404,0.3,1170
3,24,400,0.3,1170
4,33,404,0.3,1170
5,29,397,0.3,1170
6,30,402,0.3,1170
7,26,404,0.3,1170
8,22,402,0.3,1170
9,36,403,0.3,1170
10,28,397,0.3,1170
11,27,400,0.3,1170
12,21,400,0.3,1170
13,34,403,0.3,1170
14,28,406,0.3,1170
15,14,406,0.3,1170
16,28,407,0.3,1170
17,29,407,0.3,1170
18,34,409,0.3,1170
19,29,412,0.3,1170
20,16,411,0.3,1170
21,38,410,0.3,1170
22,25,411,0.3,1170
23,33,412,0.3,1170
24,27,410,0.3,1170
25,38,411,0.3,1170
26,30,412,0.3,1170
27,38,411,0.3,1170
28,32,415,0.3,1170
29,33,416,0.3,1170
30,24,415,0.3,1170
31,29,413,0.3,1170
32,39,414,0.3,1170
33,25,412,0.3,1170
34,27,414,0.3,1170
35,33,414,0.3,1170
36,29,415,0.3,1170
37,29,412,0.3,1170
38,28,411,0.3,1170
39,30,414,0.3,1170
40,20,412,0.3,1170
41,30,408,0.3,1170
42,21,411,0.3,1170
43,38,413,0.3,1170
44,30,412,0.3,1170
45,41,416,0.3,1170
46,25,418,0.3,1170
47,33,418,0.3,1170
48,28,418,0.3,1170
49,38,419,0.3,1170
50,26,420,0.3,1170
0,0,422,0.7,1170
1,30,415,0.7,1170
2,32,404,0.7,1170
3,24,400,0.7,1170
4,33,404,0.7,1170
5,29,397,0.7,1170
6,30,402,0.7,1170
7,26,404,0.7,1170
8,22,402,0.7,1170
9,36,403,0.7,1170
10,28,397,0.7,1170
11,27,400,0.7,1170
12,21,400,0.7,1170
13,34,403,0.7,1170
14,28,406,0.7,1170
15,14,406,0.7,1170
16,28,407,0.7,1170
17,29,407,0.7,1170
18,34,409,0.7,1170
19,29,412,0.7,1170
20,16,411,0.7,1170
21,38,410,0.7,1170
22,25,411,0.7,1170
23,33,412,0.7,1170
24,27,410,0.7,1170
25,38,411,0.7,1170
26,30,412,0.7,1170
27,38,411,0.7,1170
28,32,415,0.7,1170
29,33,416,0.7,1170
30,24,415,0.7,1170
31,29,413,0.7,1170
32,39,414,0.7,1170
33,25,412,0.7,1170
34,27,414,0.7,1170
35,33,414,0.7,1170
36,29,415,0.7,1170
37,29,412,0.7,1170
38,28,411,0.7,1170
39,30,414,0.7,1170
40,20,412,0.7,1170
41,30,408,0.7,1170
42,21,411,0.7,1170
43,38,413,0.7,1170
44,30,412,0.7,1170
45,41,416,0.7,1170
46,25,418,0.7,1170
47,33,418,0.7,1170
48,28,418,0.7,1170
49,38,419,0.7,1170
50,26,420,0.7,1170
0,0,456,0.3,1171
1,18,448,0.3,1171
2,35,440,0.3,1171
3,21,438,0.3,1171
4,33,432,0.3,1171
5,33,430,0.3,1171
6,38,428,0.3,1171
7,25,429,0.3,1171
8,30,428,0.3,1171
9,30,434,0.3,1171
10,38,431,0.3,1171
11,35,431,0.3,1171
12,23,432,0.3,1171
13,31,431,0.3,1171
14,17,430,0.3,1171
15,21,436,0.3,1171
16,30,435,0.3,1171
17,30,440,0.3,1171
18,29,436,0.3,1171
19,23,432,0.3,1171
20,23,430,0.3,1171
21,30,433,0.3,1171
22,34,435,0.3,1171
23,28,431,0.3,1171
24,25,431,0.3,1171
25,24,434,0.3,1171
26,28,430,0.3,1171
27,34,435,0.3,1171
28,33,419,0.3,1171
29,111,360,0.3,1171
30,65,340,0.3,1171
31,90,323,0.3,1171
32,81,316,0.3,1171
33,77,307,0.3,1171
34,64,303,0.3,1171
35,75,301,0.3,1171
36,106,296,0.3,1171
37,93,298,0.3,1171
38,97,306,0.3,1171
39,27,312,0.3,1171
40,23,315,0.3,1171
41,29,319,0.3,1171
42,35,320,0.3,1171
43,38,325,0.3,1171
44,31,327,0.3,1171
45,25,328,0.3,1171
46,36,335,0.3,1171
47,38,339,0.3,1171
48,18,340,0.3,1171
49,33,344,0.3,1171
50,24,347,0.3,1171
0,0,456,0.7,1171
1,18,448,0.7,1171
2,35,440,0.7,1171
3,21,438,0.7,1171
4,33,432,0.7,1171
5,33,430,0.7,1171
6,38,428,0.7,1171
7,25,429,0.7,1171
8,30,428,0.7,1171
9,30,434,0.7,1171
10,38,431,0.7,1171
11,35,431,0.7,1171
12,23,432,0.7,1171
13,31,431,0.7,1171
14,17,430,0.7,1171
15,21,436,0.7,1171
16,30,435,0.7,1171
17,30,440,0.7,1171
18,29,436,0.7,1171
19,23,432,0.7,1171
20,23,430,0.7,1171
21,30,433,0.7,1171
22,34,435,0.7,1171
23,28,431,0.7,1171
24,25,431,0.7,1171
25,24,434,0.7,1171
26,28,430,0.7,1171
27,34,435,0.7,1171
28,33,419,0.7,1171
29,32,406,0.7,1171
30,24,399,0.7,1171
31,30,388,0.7,1171
32,34,380,0.7,1171
33,32,371,0.7,1171
34,25,363,0.7,1171
35,31,355,0.7,1171
36,38,351,0.7,1171
37,32,346,0.7,1171
38,39,357,0.7,1171
39,33,363,0.7,1171
40,19,365,0.7,1171
41,29,367,0.7,1171
42,35,376,0.7,1171
43,31,379,0.7,1171
44,40,381,0.7,1171
45,27,384,0.7,1171
46,27,386,0.7,1171
47,37,390,0.7,1171
48,31,395,0.7,1171
49,25,398,0.7,1171
50,29,396,0.7,1171
0,0,442,0.3,1172
1,34,434,0.3,1172
2,29,419,0.3,1172
3,37,408,0.3,1172
4,26,408,0.3,1172
5,28,407,0.3,1172
6,31,398,0.3,1172
7,42,401,0.3,1172
8,29,402,0.3,1172
9,25,404,0.3,1172
10,38,409,0.3,1172
11,25,408,0.3,1172
12,28,410,0.3,1172
13,38,415,0.3,1172
14,31,417,0.3,1172
15,22,418,0.3,1172
16,31,424,0.3,1172
17,37,424,0.3,1172
18,27,421,0.3,1172
19,29,422,0.3,1172
20,26,419,0.3,1172
21,25,418,0.3,1172
22,33,415,0.3,1172
23,35,417,0.3,1172
24,28,406,0.3,1172
25,119,353,0.3,1172
26,95,336,0.3,1172
27,103,328,0.3,1172
28,106,319,0.3,1172
29,91,321,0.3,1172
30,114,322,0.3,1172
31,94,321,0.3,1172
32,103,317,0.3,1172
33,118,317,0.3,1172
34,84,320,0.3,1172
35,34,324,0.3,1172
36,29,328,0.3,1172
37,31,330,0.3,1172
38,29,332,0.3,1172
39,27,334,0.3,1172
40,31,340,0.3,1172
41,29,343,0.3,1172
42,29,344,0.3,1172
43,32,348,0.3,1172
44,27,348,0.3,1172
45,37,353,0.3,1172
46,38,353,0.3,1172
