return_period,median,LB,RB,group
400,867.4849488830932,-158.10125833708295,3233.5487332335315,2.0
410,876.3786168502484,-157.4501142398312,3256.8579791554703,2.0
420,882.7676708167128,-156.86897540416246,3278.547703798349,2.0
430,886.9609798259535,-157.3559365064884,3299.2366882117785,2.0
440,890.3477640776036,-158.86334791783335,3318.4280996210873,2.0
450,894.1493748577614,-159.07697714241658,3335.6787045748315,2.0
460,898.1312288641875,-159.55980029275815,3351.3487072285443,2.0
470,900.7424895397871,-162.17106096835593,3366.8154050763187,2.0
480,905.2126055563222,-164.74915992101702,3382.085683488236,2.0
490,908.7237683918993,-167.29519696332676,3397.166056738819,2.0
500,912.081806896851,-169.7587194689549,3412.062695139146,2.0
510,916.427796046537,-171.47909337685445,3426.9850882417304,2.0
520,920.6801619797643,-173.14352684862382,3442.5058599254407,2.0
530,924.2283188938818,-174.63748765456688,3455.0970133394185,2.0
540,927.1291458553478,-176.11461395816144,3465.2522566766147,2.0
550,929.6855254781512,-177.57540231404704,3475.295176623351,2.0
560,932.1989693097075,-179.02032590622542,3485.5656993206685,2.0
570,934.2165339012809,-180.44983604402654,3496.465714121403,2.0
580,935.8474089801257,-181.86436353789207,3507.2514862621356,2.0
590,937.5500342521627,-183.2643199664489,3517.926154029912,2.0
600,938.9813612009038,-184.5134546354256,3527.718400791726,2.0
610,940.5248362944621,-185.37094079851153,3535.2642790268947,2.0
620,944.1366087624792,-184.70280380870278,3544.7591984814353,2.0
630,945.3138708663482,-183.02100080317902,3555.5227377167957,2.0
640,946.5680675334315,-181.3551524260092,3566.1841673306517,2.0
650,949.7036206097255,-179.70486133322993,3576.746030324486,2.0
660,952.8103397136947,-179.82991747343112,3587.2107683589074,2.0
670,955.8446217521869,-181.12616233624064,3597.5807272613856,2.0
680,956.8081312736394,-182.41084169817984,3606.8420115804274,2.0
690,957.7631700326074,-183.5808412285223,3610.8459091671793,2.0
700,958.7099337563122,-184.68539890617464,3615.2552505799067,2.0
710,959.6486109272882,-185.7805222723109,3621.8259907767515,2.0
720,960.8558170941214,-186.86642319827658,3628.3413963325293,2.0
730,961.5024254912933,-187.94330593031552,3634.802692724761,2.0
740,962.4179068062258,-189.01136746441622,3641.2110619293417,2.0
750,963.7948372125684,-190.07079789780252,3647.5676445296795,2.0
760,965.5965221176193,-190.2479088711552,3653.8735416973686,2.0
770,967.3840293620815,-190.0989499341158,3660.1298170529953,2.0
780,968.9133925931892,-189.951147996886,3665.409310357225,2.0
790,969.9400727660468,-189.8044794007692,3668.7826880680204,2.0
800,970.9589797285444,-189.65892126327526,3672.13052523051,2.0
810,971.9421942266781,-189.57059992619907,3675.45333108912,2.0
